id,para_id,label,title,abstract
380,0,15564123,existence and anatomic distribution of double parathyroid adenoma.,"double parathyroid adenomas occur in 2% to 15% of primary hyperparathyroidism cases, but the very existence of double adenomas has been controversial. this study was conducted to evaluate the clinical significance and anatomic distribution of parathyroid double adenomas"
381,1,15564123,existence and anatomic distribution of double parathyroid adenoma.,
382,0,15564124,tracheal stenosis treated with vascularized mucosa and short-term stenting.,nan
383,0,15564125,recognizing and managing different types of carditis.,nan
384,0,15564126,"""road trip"" and ""healthy diet"": can they coexist?",absolutely. follow the tips below to prevent your next journey from becoming another guilt trip
385,1,15564126,"""road trip"" and ""healthy diet"": can they coexist?",
386,0,15564127,comparative evaluation of safety and immunogenicity of two dosages of an oral live attenuated human rotavirus vaccine.,"rotavirus is a major cause of gastroenteritis in children worldwide and is estimated to be responsible for more than 500,000 physician visits, 50,000 hospitalizations and 20 deaths in the united states each year."
387,0,15564128,effectiveness of a parental educational intervention in reducing antibiotic use in children: a randomized controlled trial.,to determine whether an educational intervention aimed at parents leads to fewer antibiotic prescriptions for their children.
388,0,15564129,antimicrobial-resistant shigella sonnei: limited antimicrobial treatment options for children and challenges of interpreting in vitro azithromycin susceptibility.,antimicrobial-resistant shigella sonnei is a growing problem in the united states and poses treatment challenges particularly among children. azithromycin is recommended as an alternative oral agent for shigellosis
389,1,15564129,antimicrobial-resistant shigella sonnei: limited antimicrobial treatment options for children and challenges of interpreting in vitro azithromycin susceptibility.,
390,0,15564130,role of sexual behavior in the acquisition of asymptomatic epstein-barr virus infection: a longitudinal study.,the natural history of epstein-barr virus (ebv) infection is poorly defined. we report the prevalence and subsequent incidence of ebv infection in a cohort of sexually active young women and explore the social and sexual determinants of incident infections
391,1,15564130,role of sexual behavior in the acquisition of asymptomatic epstein-barr virus infection: a longitudinal study.,
392,0,15564131,pharmacokinetics of didanosine and drug resistance mutations in infants exposed to zidovudine during gestation or postnatally and treated with didanosine or zidovudine in the first three months of life.,there are limited numbers of drugs that are available in formulations that are appropriate for neonates and few studies assessing resistance among infants born to human immunodeficiency virus (hiv)-infected women.
393,0,15564132,"epidemiology and surveillance of pertussis among infants in catalonia, spain, during 1997-2001.","despite high levels of vaccination coverage in spain and catalonia (98% in 2002), pertussis is a significant cause of morbidity among infants. the study aim was to estimate the incidence of hospitalizations for pertussis among infants from 1997 through 2001 in catalonia"
394,1,15564132,"epidemiology and surveillance of pertussis among infants in catalonia, spain, during 1997-2001.",
395,0,15564133,nationwide canadian study of hepatitis a antibody prevalence among children eight to thirteen years old.,"hepatitis a vaccines provide consistent, long-lasting protection and have been available for almost 10 years in canada, but their use remains limited. it is difficult to assess their optimal utilization given that our knowledge of hepatitis a epidemiology in canada is fragmentary"
396,1,15564133,nationwide canadian study of hepatitis a antibody prevalence among children eight to thirteen years old.," unlike the united states, no nationwide study of hepatitis a prevalence has ever been done in canada. consequently we do not know the incidence of infection in children and what would be the most appropriate age for hepatitis a vaccination"
397,2,15564133,nationwide canadian study of hepatitis a antibody prevalence among children eight to thirteen years old.,
398,0,15564134,beyond screening: identifying new barriers to early onset group b streptococcal disease prevention.,group b streptococcal infections remain an important cause of morbidity and mortality in newborns.
399,0,15564135,"large dosage amoxicillin/clavulanate, compared with azithromycin, for the treatment of bacterial acute otitis media in children.",a large dosage pediatric formulation of amoxicillin/clavulanate with an improved pharmacokinetic/pharmacodynamic profile was developed to eradicate many penicillin-resistant strains of streptococcus pneumoniae and haemophilus influenzae (including beta-lactamase-producing strains).
